ticker,name,country,exchange,type,source,yahoo_symbol
ACDC,ProFrac Holding Corp.,United States,NASDAQ,Common Stock,Twelve Data,ACDC
ACET,"Adicet Bio, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACET
ACFN,Acorn Energy Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACFN
ACGL,Arch Capital Group Ltd.,United States,NASDAQ,Common Stock,Twelve Data,ACGL
ACGLN,"Arch Capital Group Ltd. 4.55% Non-Cumulative Preferred Shares, Series G",United States,NASDAQ,Preferred Stock,Twelve Data,ACGLN
ACGLO,"Arch Capital Group Ltd. 5.45% Non-Cumulative Preferred Shares, Series F",United States,NASDAQ,Preferred Stock,Twelve Data,ACGLO
ACHC,"Acadia Healthcare Company, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACHC
ACHV,Achieve Life Sciences Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACHV
ACIC,American Coastal Insurance Corp.,United States,NASDAQ,Common Stock,Twelve Data,ACIC
ACIU,Acimmune SA,United States,NASDAQ,Common Stock,Twelve Data,ACIU
ACIW,Aci Worldwide Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACIW
ACLS,"Axcelis Technologies, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACLS
ACLX,"Arcellx, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACLX
ACMR,Acm Research Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACMR
ACNB,ACNB Corp.,United States,NASDAQ,Common Stock,Twelve Data,ACNB
ACNT,Ascent Industries Co.,United States,NASDAQ,Common Stock,Twelve Data,ACNT
ACOG,Alpha Cognition Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACOG
ACON,Aclarion Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACON
ACONW,Aclarion Inc. Warrant,United States,NASDAQ,Warrant,Twelve Data,ACONW
ACRS,Aclaris Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACRS
ACRV,Acrivon Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACRV
ACRX,AcelRx Pharmaceuticals Inc,United States,NASDAQ,Common Stock,Twelve Data,ACRX
ACST,Grace Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACST
ACT,"Enact Holdings, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACT
ACTG,Acacia Research Corporation,United States,NASDAQ,Common Stock,Twelve Data,ACTG
ACTU,Actuate Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ACTU
ACXP,"Acurx Pharmaceuticals, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ACXP
ADACW,American Drive Acquisition Company Warrant,United States,NASDAQ,Warrant,Twelve Data,ADACW
ADAG,Adagene Inc.,United States,NASDAQ,American Depositary Receipt,Twelve Data,ADAG
ADAM,"Adamas Trust, Inc.",United States,NASDAQ,REIT,Twelve Data,ADAM
ADAMG,"Adamas Trust, Inc.",United States,NASDAQ,Exchange-Traded Note,Twelve Data,ADAMG
ADAMH,"New York Mortgage Trust, Inc. - 9.875% Senior Notes Due 2030",United States,NASDAQ,Common Stock,Twelve Data,ADAMH
ADAMI,"Adamas Trust, Inc.",United States,NASDAQ,Exchange-Traded Note,Twelve Data,ADAMI
ADAML,"New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",United States,NASDAQ,Common Stock,Twelve Data,ADAML
ADAMM,"New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",United States,NASDAQ,Common Stock,Twelve Data,ADAMM
ADAMN,"New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",United States,NASDAQ,Common Stock,Twelve Data,ADAMN
ADAMO,"Adamas Trust, Inc.",United States,NASDAQ,Exchange-Traded Note,Twelve Data,ADAMO
ADAMZ,"New York Mortgage Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",United States,NASDAQ,Common Stock,Twelve Data,ADAMZ
ADAP,Adaptimmune Therapeutics plc ADR,United States,NASDAQ,American Depositary Receipt,Twelve Data,ADAP
ADBE,Adobe Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADBE
ADD,Color Star Technology Co. Ltd.,United States,NASDAQ,Common Stock,Twelve Data,ADD
ADEA,Adeia Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADEA
ADGI,"Adagio Therapeutics, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ADGI
ADGM,Adagio Medical Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADGM
ADI,"Analog Devices, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ADI
ADIL,Adial Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADIL
ADMA,Adma Biologics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADMA
ADOC,Edoc Acquisition Corp.,United States,NASDAQ,Common Stock,Twelve Data,ADOC
ADP,"Automatic Data Processing, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ADP
ADPT,Adaptive Biotechnologies Corporation,United States,NASDAQ,Common Stock,Twelve Data,ADPT
ADSE,ADS-TEC Energy PLC,United States,NASDAQ,Common Stock,Twelve Data,ADSE
ADSEW,Ads-Tec Energy Plc Warrant,United States,NASDAQ,Warrant,Twelve Data,ADSEW
ADSK,Autodesk Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADSK
ADTN,"Adtran Holdings, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ADTN
ADTX,Aditxt Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADTX
ADUR,Aduro Clean Technologies Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADUR
ADUS,Addus HomeCare Corporation,United States,NASDAQ,Common Stock,Twelve Data,ADUS
ADV,Advantage Solutions Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADV
ADVB,Advanced Biomed Inc.,United States,NASDAQ,Common Stock,Twelve Data,ADVB
ADXN,Addex Therapeutics Ltd.,United States,NASDAQ,American Depositary Receipt,Twelve Data,ADXN
AEAQ,Activate Energy Acquisition Corp.,United States,NASDAQ,Common Stock,Twelve Data,AEAQ
AEAQW,Activate Energy Acquisition Corp.,United States,NASDAQ,Warrant,Twelve Data,AEAQW
AEBI,Aebi Schmidt Holding AG,United States,NASDAQ,Common Stock,Twelve Data,AEBI
AEC,Anfield Energy Inc.,United States,NASDAQ,Common Stock,Twelve Data,AEC
AEHL,Antelope Enterprise Holdings Ltd.,United States,NASDAQ,Common Stock,Twelve Data,AEHL
AEHR,Aehr Test Systems,United States,NASDAQ,Common Stock,Twelve Data,AEHR
AEI,Alset Inc.,United States,NASDAQ,Common Stock,Twelve Data,AEI
AEIS,Advanced Energy Industries Inc.,United States,NASDAQ,Common Stock,Twelve Data,AEIS
AEMD,Aethlon Medical Inc.,United States,NASDAQ,Common Stock,Twelve Data,AEMD
AENT,Alliance Entertainment Holding Corp.,United States,NASDAQ,Common Stock,Twelve Data,AENT
AENTW,Adara Acquisition Corp. Unit Warrant,United States,NASDAQ,Warrant,Twelve Data,AENTW
AEP,"American Electric Power Company, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AEP
AERT,Aeries Technology Inc.,United States,NASDAQ,Common Stock,Twelve Data,AERT
AERTW,Aeries Technology Inc.,United States,NASDAQ,Warrant,Twelve Data,AERTW
AEVA,"Aeva Technologies, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AEVA
AEVAW,"Aeva Technologies, Inc. Warrant",United States,NASDAQ,Warrant,Twelve Data,AEVAW
AEYE,"AudioEye, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AEYE
AFBI,Affinity Bancshares Inc.,United States,NASDAQ,Common Stock,Twelve Data,AFBI
AFCG,Advanced Flower Capital Inc.,United States,NASDAQ,Common Stock,Twelve Data,AFCG
AFJK,"Aimei Health Technology Co., Ltd.",United States,NASDAQ,Common Stock,Twelve Data,AFJK
AFJKR,"Aimei Health Technology Co., Ltd.",United States,NASDAQ,Common Stock,Twelve Data,AFJKR
AFMD,Affimed N.V.,United States,NASDAQ,Common Stock,Twelve Data,AFMD
AFRI,Forafric Global PLC,United States,NASDAQ,Common Stock,Twelve Data,AFRI
AFRIW,Forafric Global PLC Warrant,United States,NASDAQ,Warrant,Twelve Data,AFRIW
AFRM,"Affirm Holdings, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AFRM
AFYA,Afya Ltd.,United States,NASDAQ,Common Stock,Twelve Data,AFYA
AGAE,Allied Gaming & Entertainment Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGAE
AGCC,Agencia Comercial Spirits Ltd.,United States,NASDAQ,Common Stock,Twelve Data,AGCC
AGEN,Agenus Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGEN
AGFY,Agrify Corp.,United States,NASDAQ,Common Stock,Twelve Data,AGFY
AGH,Aureus Greenway Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGH
AGIO,Agios Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGIO
AGMB,Agomab Therapeutics NV,United States,NASDAQ,American Depositary Receipt,Twelve Data,AGMB
AGMH,Agm Group Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGMH
AGNC,AGNC Investment Corp.,United States,NASDAQ,REIT,Twelve Data,AGNC
AGNCL,AGNC Investment Corp. 7.75% Series B Cumulative Redeemable Preferred Stock,United States,NASDAQ,Preferred Stock,Twelve Data,AGNCL
AGNCM,AGNC Investment Corp. 6.875% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,NASDAQ,Preferred Stock,Twelve Data,AGNCM
AGNCN,AGNC Investment Corp. 9.67459% Perpetual Preferred Stock,United States,NASDAQ,Preferred Stock,Twelve Data,AGNCN
AGNCO,AGNC Investment Corp. 10.1219% Perpetual Preferred Stock,United States,NASDAQ,Preferred Stock,Twelve Data,AGNCO
AGNCP,AGNC Investment Corp. 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,NASDAQ,Preferred Stock,Twelve Data,AGNCP
AGNCZ,AGNC Investment Corp. Depositary Shs Repr 1/1000th Cum Conv Red Perp Pfd Registered Shs Ser H,United States,NASDAQ,Common Stock,Twelve Data,AGNCZ
AGPU,Predictive Oncology Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGPU
AGRI,AVAX One Technology Ltd.,United States,NASDAQ,Common Stock,Twelve Data,AGRI
AGRZ,Agroz Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGRZ
AGYS,Agilysys Inc.,United States,NASDAQ,Common Stock,Twelve Data,AGYS
AHCO,AdaptHealth Corp.,United States,NASDAQ,Common Stock,Twelve Data,AHCO
AHG,Akso Health Group,United States,NASDAQ,American Depositary Receipt,Twelve Data,AHG
AHMA,Ambitions Enterprise Management Co. L.L.C,United States,NASDAQ,Common Stock,Twelve Data,AHMA
AHPA,Avista Public Acquisition Corp. II,United States,NASDAQ,Common Stock,Twelve Data,AHPA
AIB,AIB Acquisition Corporation,United States,NASDAQ,Common Stock,Twelve Data,AIB
AIDX,"20/20 Biolabs, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AIDX
AIEV,Thunder Power Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIEV
AIFF,Firefly Neuroscience Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIFF
AIFU,AIFU INC - CL A (4CI) Common Stock,United States,NASDAQ,Common Stock,Twelve Data,AIFU
AIHS,Senmiao Technology Ltd.,United States,NASDAQ,Common Stock,Twelve Data,AIHS
AIIO,Robo.ai Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIIO
AIIOW,NWTN Inc. Warrant,United States,NASDAQ,Common Stock,Twelve Data,AIIOW
AIMAW,Aimfinity Investment Corp. I Warrant,United States,NASDAQ,Warrant,Twelve Data,AIMAW
AIMD,Ainos Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIMD
AIMDW,Ainos Inc. Warrants,United States,NASDAQ,Warrant,Twelve Data,AIMDW
AIOS,"NiSun International Enterprise Development Group Co., Ltd. Class A",United States,NASDAQ,Common Stock,Twelve Data,AIOS
AIOT,PowerFleet Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIOT
AIP,Arteris Inc,United States,NASDAQ,Common Stock,Twelve Data,AIP
AIRE,Realpha Technologies Corp.,United States,NASDAQ,Common Stock,Twelve Data,AIRE
AIRG,Airgain Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIRG
AIRJ,Airjoule Technologies Corp.,United States,NASDAQ,Common Stock,Twelve Data,AIRJ
AIRJW,Power & Digital Infrastructure Acquisition II Corp. Warrant,United States,NASDAQ,Warrant,Twelve Data,AIRJW
AIRO,"AIRO Group Holdings, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AIRO
AIRS,AirSculpt Technologies Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIRS
AIRT,"Air T, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AIRT
AIRTP,Air T Funding Preferred Stock 8% 06/07/2049,United States,NASDAQ,Preferred Stock,Twelve Data,AIRTP
AISP,Airship AI Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,AISP
AISPW,Airship AI Holdings Inc.,United States,NASDAQ,Warrant,Twelve Data,AISPW
AIXC,Qualigen Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,AIXC
AIXI,Xiao-I Corporation,United States,NASDAQ,American Depositary Receipt,Twelve Data,AIXI
AKAM,Akamai Technologies Inc.,United States,NASDAQ,Common Stock,Twelve Data,AKAM
AKAN,Akanda Corp,United States,NASDAQ,Common Stock,Twelve Data,AKAN
AKBA,Akebia Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,AKBA
AKTS,Akoustis Technologies Inc.,United States,NASDAQ,Common Stock,Twelve Data,AKTS
AKTX,Akari Therapeutics Plc ADR,United States,NASDAQ,American Depositary Receipt,Twelve Data,AKTX
ALAB,ASTERA LABS INC COMMON STOCK (Ticker: 1ALAB),United States,NASDAQ,Common Stock,Twelve Data,ALAB
ALAR,Alarum Technologies Ltd.,United States,NASDAQ,American Depositary Receipt,Twelve Data,ALAR
ALBT,Avalon Globocare Corp,United States,NASDAQ,Common Stock,Twelve Data,ALBT
ALCE,Alternus Clean Energy Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALCE
ALCO,Alico Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALCO
ALCY,Alchemy Investments Acquisition Corp.,United States,NASDAQ,Common Stock,Twelve Data,ALCY
ALCYW,Alchemy Investments Acquisition Corp 1,United States,NASDAQ,Warrant,Twelve Data,ALCYW
ALDF,Aldel Financial II Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALDF
ALDFW,Aldel Financial II Inc.,United States,NASDAQ,Warrant,Twelve Data,ALDFW
ALDX,Aldeyra Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALDX
ALEC,Alector Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALEC
ALF,Centurion Acquisition Corp,United States,NASDAQ,Common Stock,Twelve Data,ALF
ALFUW,Centurion Acquisition Corp.,United States,NASDAQ,Warrant,Twelve Data,ALFUW
ALGM,"Allegro MicroSystems, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALGM
ALGN,"Align Technology, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALGN
ALGS,Aligos Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALGS
ALGT,Allegiant Travel Company,United States,NASDAQ,Common Stock,Twelve Data,ALGT
ALHC,"Alignment Healthcare, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALHC
ALIS,Calisa Acquisition Corp,United States,NASDAQ,Common Stock,Twelve Data,ALIS
ALISR,Calisa Acquisition Corp Right,United States,NASDAQ,Common Stock,Twelve Data,ALISR
ALKS,Alkermes plc,United States,NASDAQ,Common Stock,Twelve Data,ALKS
ALKT,"Alkami Technology, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALKT
ALLO,Allogene Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALLO
ALLR,Allarity Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALLR
ALLT,Allot Ltd.,United States,NASDAQ,Common Stock,Twelve Data,ALLT
ALM,Almonty Industries Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALM
ALMS,Alumis Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALMS
ALMU,Aeluma Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALMU
ALNT,Alliant Energy Corporation,United States,NASDAQ,Common Stock,Twelve Data,ALNT
ALNY,Alnylam Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALNY
ALOT,Astronova Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALOT
ALOY,Blackboxstocks Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALOY
ALPS,Alps Group Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALPS
ALRM,Alarm.com Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALRM
ALRS,Alerus Financial Corporation,United States,NASDAQ,Common Stock,Twelve Data,ALRS
ALSA,Alpha Star Acquisition Corporation,United States,NASDAQ,Common Stock,Twelve Data,ALSA
ALSAR,Alpha Star Acquisition Corporation,United States,NASDAQ,Common Stock,Twelve Data,ALSAR
ALT,"Altimmune, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALT
ALTI,"AlTi Global, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALTI
ALTO,Alto Ingredients Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALTO
ALTS,Alt5 Sigma Corp,United States,NASDAQ,Common Stock,Twelve Data,ALTS
ALVO,Alvotech S.A.,United States,NASDAQ,Common Stock,Twelve Data,ALVO
ALVOW,Alvotech S.A.,United States,NASDAQ,Warrant,Twelve Data,ALVOW
ALVR,"Kalaris Therapeutics, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ALVR
ALXO,Alx Oncology Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALXO
ALZN,Alzamend Neuro Inc.,United States,NASDAQ,Common Stock,Twelve Data,ALZN
AMAL,Amalgamated Financial Corp.,United States,NASDAQ,Common Stock,Twelve Data,AMAL
AMAT,"Applied Materials, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMAT
AMBA,"Ambarella, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMBA
AMBR,Amber International Holding Limited,United States,NASDAQ,American Depositary Receipt,Twelve Data,AMBR
AMCI,AMC Robotics Corporation,United States,NASDAQ,Common Stock,Twelve Data,AMCI
AMCX,AMC Networks Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMCX
AMD,"Advanced Micro Devices, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMD
AMGN,Amgen Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMGN
AMIX,Autonomix Medical Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMIX
AMKR,Amkor Technology Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMKR
AMLX,"Amylyx Pharmaceuticals, Inc. Common Stock",United States,NASDAQ,Common Stock,Twelve Data,AMLX
AMOD,Alpha Modus Holdings Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMOD
AMODW,Insight Acquisition Corp.,United States,NASDAQ,Warrant,Twelve Data,AMODW
AMPG,Amplitech Group Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMPG
AMPGR,"AmpliTech Group, Inc. Series A Rights",United States,NASDAQ,Common Stock,Twelve Data,AMPGR
AMPGW,Amplitech Group Inc.,United States,NASDAQ,Warrant,Twelve Data,AMPGW
AMPGZ,"AmpliTech Group, Inc. Series B Right",United States,NASDAQ,Common Stock,Twelve Data,AMPGZ
AMPH,Amphastar Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMPH
AMPL,"Amplitude, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMPL
AMRK,"Gold.com, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMRK
AMRN,Amarin Corporation plc - American Depositary Receipt,United States,NASDAQ,American Depositary Receipt,Twelve Data,AMRN
AMRX,Amneal Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMRX
AMSC,American Superconductor Corporation,United States,NASDAQ,Common Stock,Twelve Data,AMSC
AMSF,Amerisafe Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMSF
AMST,Amesite Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMST
AMTX,Aemetis Inc.,United States,NASDAQ,Common Stock,Twelve Data,AMTX
AMWD,American Woodmark Corporation,United States,NASDAQ,Common Stock,Twelve Data,AMWD
AMZN,"Amazon.com, Inc.",United States,NASDAQ,Common Stock,Twelve Data,AMZN
ANAB,AnaptysBio Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANAB
ANDE,"The Andersons, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ANDE
ANGH,Anghami Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANGH
ANGHW,Anghami Inc. Warrant,United States,NASDAQ,Warrant,Twelve Data,ANGHW
ANGI,Angi Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANGI
ANGIV,Angi Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANGIV
ANGO,Angiodynamics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANGO
ANIK,Anika Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANIK
ANIP,Ani Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANIP
ANIX,Anixa Biosciences Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANIX
ANL,Adlai Nortye Ltd. ADR,United States,NASDAQ,American Depositary Receipt,Twelve Data,ANL
ANNA,Aleanna Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANNA
ANNAW,Aleanna Inc.,United States,NASDAQ,Warrant,Twelve Data,ANNAW
ANNX,"Annexon, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ANNX
ANPA,Rich Sparkle Holdings Limited,United States,NASDAQ,Common Stock,Twelve Data,ANPA
ANSC,Agriculture & Natural Solutions Inc.,United States,NASDAQ,Common Stock,Twelve Data,ANSC
ANSCW,Agriculture & Natural Solutions Warrant,United States,NASDAQ,Warrant,Twelve Data,ANSCW
ANTA,Antalpha Platform Holding Co.,United States,NASDAQ,Common Stock,Twelve Data,ANTA
ANTE,Yueda Digital Holding Limited,United States,NASDAQ,Common Stock,Twelve Data,ANTE
ANTX,"AN2 Therapeutics, Inc.",United States,NASDAQ,Common Stock,Twelve Data,ANTX
ANY,Sphere 3D Corp,United States,NASDAQ,Common Stock,Twelve Data,ANY
AOSL,Alpha and Omega Semiconductor Limited,United States,NASDAQ,Common Stock,Twelve Data,AOSL
AOUT,American Outdoor Brands Inc.,United States,NASDAQ,Common Stock,Twelve Data,AOUT
APA,APA Corporation,United States,NASDAQ,Common Stock,Twelve Data,APA
APAC,DigiAsia Corp.,United States,NASDAQ,Common Stock,Twelve Data,APAC
APACR,StoneBridge Acquisition II Corporation Rights,United States,NASDAQ,Common Stock,Twelve Data,APACR
APAD,A Paradise Acquisition Corp.,United States,NASDAQ,Common Stock,Twelve Data,APAD
APADR,A Paradise Acquisition Corp. Right,United States,NASDAQ,Common Stock,Twelve Data,APADR
APDN,BNB Plus Corp.,United States,NASDAQ,Common Stock,Twelve Data,APDN
APEI,American Public Education Inc.,United States,NASDAQ,Common Stock,Twelve Data,APEI
APGE,Apogee Therapeutics Inc.,United States,NASDAQ,Common Stock,Twelve Data,APGE
API,Agora Inc.,United States,NASDAQ,American Depositary Receipt,Twelve Data,API
APLD,Applied Digital Corporation,United States,NASDAQ,Common Stock,Twelve Data,APLD
APLM,Apolomics Inc.,United States,NASDAQ,Common Stock,Twelve Data,APLM
APLMW,Apolomics Inc.,United States,NASDAQ,Warrant,Twelve Data,APLMW
APLS,Apellis Pharmaceuticals Inc.,United States,NASDAQ,Common Stock,Twelve Data,APLS
APM,Aptorum Group Ltd.,United States,NASDAQ,Common Stock,Twelve Data,APM
